age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
2,3,0.9117839859555597,0.032818449661135674,4.416952610015869,46
3,4,0.6858475124058516,0.5525206923484802,1.8241047859191895,46
4,5,0.9525048253328904,0.6483562588691711,4.166343688964844,46
5,6,0.5991456241792311,0.43805208802223206,1.7092512845993042,46
6,7,0.5811369499272626,0.4758055806159973,1.5709290504455566,46
7,8,0.5546960690585168,0.450869619846344,2.08418607711792,46
