age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
2,3,25,0.40938126612931414,0.4087301587301587,0.25,46
3,4,25,0.4554648278342294,0.5151515151515151,0.16279069767441862,46
4,5,25,0.5368484835385002,0.6129032258064516,0.21951219512195122,46
5,6,25,0.6867254982320745,0.7241379310344828,0.28205128205128205,46
6,7,25,0.6353353600915185,0.6666666666666666,0.28205128205128205,46
7,8,25,0.6622625969909751,0.6666666666666666,0.35135135135135137,46
