age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,,6,0,0,0,0,False,
3,20-29,,,0,-0.39215686274509814,35,30,0,0,0,False,
4,30-39,0.6955782312925171,0.09629515419654465,3,0.33448829651361295,78,71,14,136,14,False,
5,40-49,0.6646848989298454,0.02006191158913001,3,0.32908234747367054,152,147,29,254,29,False,
6,50-59,0.7116805170821792,0.08529039939314545,3,0.3488652216305408,200,192,38,385,38,False,
7,60-69,0.750531462585034,0.061747261761612965,3,0.25519136164058326,285,282,56,422,56,False,
8,70-79,0.7631449975495345,0.036665987255540926,3,0.43002202485237695,346,346,69,503,69,False,0.45011552194917037
