age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
1,2,1.0234682444795853,0.8813276886940002,4.656275272369385,131
2,3,1.3983248003566537,1.3018943071365356,5.4481635093688965,131
3,4,1.1536086386794808,1.1620067358016968,4.167117595672607,131
4,5,0.9250189797910116,0.9760251641273499,2.9427073001861572,131
5,6,0.9443354883608017,0.9158897399902344,2.804769515991211,131
6,7,0.7560092303190977,0.7553949356079102,2.173067331314087,131
7,8,0.7429030337690852,0.7367475032806396,2.645322561264038,131
