age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,-0.6121212121212121,10,0,0,0,0,False,
3,20-29,,,0,0.22773279352226725,39,35,0,0,0,False,
4,30-39,0.6171875,0.08024468196943023,3,0.23443537216592542,87,81,16,170,16,False,
5,40-49,0.6839192708333334,0.047657406207513554,3,0.444986611730048,168,163,32,289,32,False,
6,50-59,0.6490116191338464,0.06299474366889223,3,0.5179558695213166,242,237,47,323,47,False,
7,60-69,0.7106743932140759,0.05468449244777682,3,0.44802357736011283,322,317,63,417,63,False,
8,70-79,0.6573281076111676,0.02625901805771827,3,0.2546794314082761,421,419,83,413,83,False,0.4881695456524895
