age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
2,3,25,0.42823078623399274,0.42857142857142855,0.21951219512195122,46
3,4,25,0.49473818065382724,0.5151515151515151,0.13636363636363635,46
4,5,25,0.6097696948302836,0.6666666666666666,0.25,46
5,6,25,0.6419231085839626,0.6666666666666666,0.3157894736842105,46
6,7,25,0.6026074882945975,0.6129032258064516,0.3157894736842105,46
7,8,25,0.5923782097785643,0.5625,0.3888888888888889,46
