node,mean_drift
C85,3.7997971198388507
C82,3.7718270623258183
C83,3.7575265371373723
K08,3.3736214446169988
M67,3.0352951799120222
M24,2.980578592845372
K02,2.978882012622697
M51,2.964203579085214
M23,2.9627723012651717
M65,2.9612899848393033
D40,2.960306130349636
K04,2.9526507865105356
M87,2.9470509876097952
M54,2.9389050006866455
C73,2.92869529660259
M93,2.9260049627295563
F20,2.890355552945818
I83,2.887989556150777
M22,2.8825014659336636
C77,2.85057686482157
