age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,2.0050746722654864,1.7946168184280396,4.496570110321045,1080,55,0.0509,0.8741,0.9083
2,3,2.35142973629204,2.057118773460388,4.64572811126709,1080,74,0.0685,0.9083,0.8778
3,4,1.9845930286683142,1.7778470516204834,4.238687038421631,1080,128,0.1185,0.8778,0.8074
4,5,2.3097183629870415,2.0660887956619263,6.053191184997559,1080,200,0.1852,0.8074,0.713
5,6,2.1157382211717617,2.03952419757843,6.255297660827637,1080,294,0.2722,0.713,0.6611
6,7,1.9635970964804068,1.963208556175232,7.306160926818848,1080,333,0.3083,0.6611,0.6537
7,8,1.9756571969565224,1.9763992428779602,8.026073455810547,1080,340,0.3148,0.6537,0.6676
