age_from,age_to,node,drift
1,2,F55,0.06697339564561844
1,2,I99,0.06260593235492706
1,2,D23,0.0743456780910492
1,2,M00,0.06031040474772453
1,2,A26,0.06488271057605743
1,2,A25,0.07339980453252792
1,2,D67,0.06942496448755264
1,2,D80,0.06862863898277283
1,2,C66,0.07250271737575531
1,2,D38,0.0713830441236496
1,2,N02,0.07643614709377289
1,2,D20,0.06672699004411697
1,2,N10,3.2733728885650635
1,2,E10,3.9501984119415283
1,2,M16,0.07200516015291214
1,2,J02,2.6735241413116455
1,2,E90,0.07893865555524826
1,2,E59,0.0658557191491127
1,2,A64,0.07625571638345718
1,2,H45,0.07136234641075134
1,2,K67,0.06677662581205368
1,2,B21,0.06975461542606354
1,2,G92,0.06954678148031235
1,2,K90,0.06977686285972595
1,2,J10,2.814574956893921
1,2,D46,0.07000365853309631
1,2,D47,0.0673680230975151
1,2,H70,3.0346734523773193
1,2,A38,0.07456065714359283
1,2,A51,0.06833644956350327
1,2,L44,0.06446436047554016
1,2,K22,0.06629940867424011
1,2,G70,0.0716053694486618
1,2,C10,0.0696403980255127
1,2,N25,0.06874716281890869
1,2,M19,0.07096084207296371
1,2,N21,0.0762094259262085
1,2,C92,0.07098393887281418
1,2,D58,0.06925798952579498
1,2,A19,0.06628675758838654
1,2,H66,2.7706515789031982
1,2,K59,1.860295295715332
1,2,K20,0.06353777647018433
1,2,M54,5.7038445472717285
1,2,I65,0.07116737216711044
1,2,F17,3.38438081741333
1,2,L83,0.06926048547029495
1,2,G03,0.07034037262201309
1,2,K03,0.06738973408937454
1,2,M86,0.07701709866523743
1,2,N61,0.07110583782196045
1,2,J68,0.06845609843730927
1,2,J12,2.6637144088745117
1,2,I85,0.06814467906951904
1,2,A43,0.0723520964384079
1,2,A87,0.07208667695522308
1,2,D64,2.6641695499420166
1,2,A52,0.06765204668045044
1,2,J46,2.895037889480591
1,2,K64,0.06901039183139801
1,2,E29,0.06156139448285103
1,2,E71,0.06665525585412979
1,2,K93,0.07327087968587875
1,2,L57,0.06801721453666687
1,2,M93,0.061526354402303696
1,2,F14,0.062159109860658646
1,2,N06,0.071891188621521
1,2,M45,0.07181873172521591
1,2,N07,0.06764152646064758
1,2,D72,0.0721535012125969
1,2,E72,0.06575774401426315
1,2,G36,0.07063335925340652
1,2,G72,0.06808017939329147
1,2,M50,0.0669780895113945
1,2,D53,0.06720633804798126
1,2,K26,0.07355475425720215
1,2,I68,0.07265366613864899
1,2,N62,0.07041320204734802
1,2,I21,0.07460716366767883
1,2,B74,0.06579207628965378
1,2,F10,3.357625722885132
1,2,G58,0.06826398521661758
1,2,N01,0.07532189041376114
1,2,K56,2.6357839107513428
1,2,F73,0.07567815482616425
1,2,E32,0.07099934667348862
1,2,J35,1.5259647369384766
1,2,L20,1.526801347732544
1,2,E40,0.0739738941192627
1,2,B16,0.06801342219114304
1,2,K76,3.639380931854248
1,2,A70,0.06930635869503021
1,2,I71,0.07313919067382812
1,2,D15,0.07588980346918106
1,2,E70,0.06913915276527405
1,2,G80,1.251125454902649
1,2,M34,0.06767845898866653
1,2,L02,0.07218331098556519
1,2,K82,0.07115683704614639
1,2,K92,2.8213870525360107
1,2,M13,7.832096576690674
1,2,E58,0.07184722274541855
1,2,I28,0.07579966634511948
1,2,M68,0.0635209009051323
1,2,C51,0.07038883864879608
1,2,N97,0.06794575601816177
1,2,L85,0.07196351140737534
1,2,C25,0.06749894469976425
1,2,G23,0.07146461308002472
1,2,J15,2.5523476600646973
1,2,M23,4.6193647384643555
1,2,M60,0.07078377157449722
1,2,G11,0.06361144036054611
1,2,C80,0.0647173747420311
1,2,D52,0.07104980200529099
1,2,E73,0.06905335932970047
1,2,F98,0.907917857170105
1,2,I61,0.06948375701904297
1,2,M42,0.06747505813837051
1,2,D33,0.06935927271842957
1,2,M99,0.07363235205411911
1,2,K58,0.07433857768774033
1,2,F81,0.8373203873634338
1,2,I49,0.07264784723520279
1,2,A23,0.07018483430147171
1,2,L12,0.0668216422200203
1,2,L97,0.06932839751243591
1,2,H62,0.06913487613201141
1,2,L40,0.06607460975646973
1,2,N15,0.0607253722846508
1,2,L89,0.06519380956888199
1,2,E76,0.07251424342393875
1,2,H69,3.0695412158966064
1,2,A01,0.07154877483844757
1,2,N04,0.07442355155944824
1,2,M49,0.0642014741897583
1,2,I20,0.07232564687728882
1,2,L42,0.06408820301294327
1,2,F51,0.07086695730686188
1,2,E54,0.07369942963123322
1,2,K50,5.789854049682617
1,2,M07,0.06415309011936188
1,2,K55,0.0720008984208107
1,2,L84,0.06966297328472137
1,2,J17,0.07662079483270645
1,2,D07,0.07208876311779022
1,2,C84,0.07182787358760834
1,2,H36,0.07010262459516525
1,2,G97,0.0652039498090744
1,2,C18,0.0642327070236206
1,2,C16,0.07479250431060791
1,2,A65,0.06682729721069336
1,2,K43,0.07344822585582733
1,2,F79,0.07123301923274994
1,2,D37,0.0707099661231041
1,2,E22,0.06703774631023407
1,2,C69,0.07157307118177414
1,2,F62,0.06477563828229904
1,2,H71,3.1271326541900635
1,2,M31,0.0702643021941185
1,2,N94,0.06664545089006424
1,2,B86,0.06643234193325043
1,2,D56,0.0688629075884819
1,2,G09,0.06452946364879608
1,2,A44,0.07650303840637207
1,2,G95,0.07153154164552689
1,2,G83,0.07737075537443161
1,2,F31,0.07503262907266617
1,2,I80,0.0712377279996872
1,2,G51,2.8697879314422607
1,2,K00,0.06569009274244308
1,2,M18,0.0642552524805069
1,2,B24,0.0637945905327797
1,2,L67,0.07262866199016571
1,2,N99,0.0734766498208046
1,2,A67,0.06189921125769615
1,2,H27,0.07099764794111252
1,2,A96,0.06845863908529282
1,2,F99,0.06614014506340027
1,2,N89,0.07453111559152603
1,2,B96,0.07047107815742493
1,2,C57,0.0716581866145134
1,2,G61,0.06657804548740387
1,2,I82,0.06845378875732422
1,2,K05,3.395012140274048
1,2,K83,0.06740527600049973
1,2,H46,0.07114992290735245
1,2,D66,0.06513075530529022
1,2,L68,0.06645236909389496
1,2,K80,0.07782025635242462
1,2,C22,0.07484761625528336
1,2,F22,0.0679282546043396
1,2,L11,0.07598976045846939
1,2,D06,0.0754692554473877
1,2,A27,0.0715055987238884
1,2,B06,0.06837601214647293
1,2,F89,2.644843101501465
1,2,H57,0.06834489107131958
1,2,L23,0.07546807825565338
1,2,N45,5.133081436157227
1,2,B20,0.07041309028863907
1,2,E26,0.06713170558214188
1,2,I62,0.07059744000434875
1,2,C23,0.07173766940832138
1,2,L54,0.07025539129972458
1,2,K52,2.953272819519043
1,2,I40,0.06911207735538483
1,2,B55,0.0656675174832344
1,2,C40,0.07315602898597717
1,2,C77,0.06618800759315491
1,2,B30,0.0681648924946785
1,2,A30,0.06783289462327957
1,2,E52,0.07180733233690262
1,2,K28,0.07628434151411057
1,2,M03,0.07092732936143875
1,2,I44,0.06025376915931702
1,2,G43,0.0674809142947197
1,2,C33,0.07294383645057678
1,2,L30,2.779846429824829
1,2,B53,0.06898587942123413
1,2,C79,0.06992751359939575
1,2,D77,0.07067134976387024
1,2,H61,3.0347344875335693
1,2,M66,0.064541295170784
1,2,D29,0.06870698928833008
1,2,I77,0.07454505562782288
1,2,L26,0.07113125920295715
1,2,F11,3.470060110092163
1,2,F44,0.06912408769130707
1,2,A22,0.06974436342716217
1,2,C90,0.06787388026714325
1,2,C02,0.07079561799764633
1,2,B01,0.07381932437419891
1,2,M43,0.06688804179430008
1,2,A03,0.07108282297849655
1,2,H95,0.074532151222229
1,2,D16,5.8163628578186035
1,2,K62,0.06847882270812988
1,2,L21,0.06980074942111969
1,2,C30,0.07032384723424911
1,2,I13,0.06713443249464035
1,2,B22,0.07137692719697952
1,2,K75,0.07347942143678665
1,2,H20,0.07683020085096359
1,2,A34,0.075398750603199
1,2,D21,0.07138752192258835
1,2,I02,0.06447283923625946
1,2,L74,0.07493679225444794
1,2,F41,2.446209192276001
1,2,F30,0.0702972337603569
1,2,B23,0.07003235071897507
1,2,C00,0.07860623300075531
1,2,J11,2.717733383178711
1,2,I47,0.0665479451417923
1,2,B03,0.06814634799957275
1,2,H11,0.07940656691789627
1,2,H26,0.06749389320611954
1,2,M53,0.06800979375839233
1,2,G54,0.07535668462514877
1,2,N22,0.0717601627111435
1,2,E21,0.06695728749036789
1,2,M22,4.612318515777588
1,2,C68,0.06981968879699707
1,2,F06,0.07529762387275696
1,2,M77,0.07209723442792892
1,2,L41,0.07594850659370422
1,2,B44,0.07536601275205612
1,2,B64,0.06498011201620102
1,2,H35,0.07294421643018723
1,2,C47,0.06598064303398132
1,2,B92,0.07000070810317993
1,2,D82,0.06952916830778122
1,2,B41,0.07256855070590973
1,2,B52,0.07325325906276703
1,2,F33,3.3863301277160645
1,2,L29,0.07159926742315292
1,2,C21,0.06573282927274704
1,2,L60,5.7148590087890625
1,2,F05,0.07427538931369781
1,2,F00,0.07244601100683212
1,2,F13,3.485393524169922
1,2,M94,0.06653306633234024
1,2,M96,0.0758647695183754
1,2,G10,0.06830110400915146
1,2,C05,0.07059724628925323
1,2,D75,0.07327914237976074
1,2,E35,0.06832589209079742
1,2,K14,0.06507989764213562
1,2,K38,0.07273978739976883
1,2,J04,2.8210880756378174
1,2,A20,0.07046718150377274
1,2,G07,0.06977420300245285
1,2,M62,2.843884229660034
1,2,H81,0.06771896034479141
1,2,K23,0.07039964199066162
1,2,K91,0.07229423522949219
1,2,K60,3.2434191703796387
1,2,A46,0.07168738543987274
1,2,C01,0.06869243085384369
1,2,C06,0.07486192882061005
1,2,C48,0.0645347610116005
1,2,G82,1.0961171388626099
1,2,J47,0.06639207154512405
1,2,K12,3.3540420532226562
1,2,H74,3.1646265983581543
1,2,M30,0.07364609092473984
1,2,I22,0.07007072865962982
1,2,N43,3.2256951332092285
1,2,A63,0.06719516217708588
1,2,B98,0.06668398529291153
1,2,J05,2.8400790691375732
1,2,M79,0.0639437660574913
1,2,A94,0.06991834193468094
