age_from,age_to,node,knn_stability
1,2,D81,0.0
1,2,A17,0.02040816326530612
1,2,A66,0.02040816326530612
1,2,K66,0.0
1,2,J81,0.02040816326530612
1,2,H04,0.041666666666666664
1,2,B42,0.0
1,2,I46,0.0
1,2,F28,0.02040816326530612
1,2,N47,0.1111111111111111
1,2,L62,0.0
1,2,N93,0.0
1,2,C62,0.041666666666666664
1,2,B67,0.0
1,2,A48,0.02040816326530612
1,2,E02,0.02040816326530612
1,2,C07,0.0
1,2,B79,0.0
1,2,J16,0.0
1,2,N71,0.0
1,2,D31,0.0
1,2,G55,0.0
1,2,I41,0.02040816326530612
1,2,L71,0.041666666666666664
1,2,B09,0.0
1,2,L93,0.02040816326530612
1,2,N81,0.0
1,2,A53,0.041666666666666664
1,2,C81,0.02040816326530612
1,2,H16,0.0
1,2,J84,0.0
1,2,D25,0.02040816326530612
1,2,D40,0.06382978723404255
1,2,L56,0.041666666666666664
1,2,C88,0.0
1,2,N37,0.0
1,2,C14,0.0
1,2,C41,0.02040816326530612
1,2,J90,0.0
1,2,L28,0.0
1,2,J67,0.041666666666666664
1,2,M67,0.0
1,2,K31,0.02040816326530612
1,2,B81,0.0
1,2,K85,0.02040816326530612
1,2,L08,0.0
1,2,L63,0.0
1,2,C46,0.02040816326530612
1,2,F02,0.0
1,2,A15,0.0
1,2,K02,0.08695652173913043
1,2,H51,0.02040816326530612
1,2,K61,0.0
1,2,G41,0.3888888888888889
1,2,N60,0.0
1,2,E30,0.0
1,2,I73,0.0
1,2,A05,0.0
1,2,N30,0.041666666666666664
1,2,D19,0.0
1,2,I42,0.02040816326530612
1,2,D48,0.0
1,2,F59,0.02040816326530612
1,2,B08,0.0
1,2,H54,0.02040816326530612
1,2,C67,0.0
1,2,I83,0.0
1,2,J42,0.0
1,2,A21,0.0
1,2,B19,0.0
1,2,D60,0.041666666666666664
1,2,A77,0.02040816326530612
1,2,D22,0.0
1,2,F84,0.47058823529411764
1,2,G93,0.0
1,2,K51,0.0
1,2,D03,0.02040816326530612
1,2,M88,0.041666666666666664
1,2,N49,0.0
1,2,N50,0.02040816326530612
1,2,B71,0.0
1,2,K08,0.0
1,2,N92,0.0
1,2,C95,0.041666666666666664
1,2,K30,0.0
1,2,E04,0.0
1,2,A80,0.0
1,2,C09,0.0
1,2,F07,0.0
1,2,N12,0.02040816326530612
1,2,H21,0.02040816326530612
1,2,D34,0.02040816326530612
1,2,J43,0.041666666666666664
1,2,A98,0.041666666666666664
1,2,H15,0.0
1,2,A28,0.041666666666666664
1,2,A78,0.02040816326530612
1,2,F39,0.0
1,2,M46,0.0
1,2,B02,0.02040816326530612
1,2,C38,0.02040816326530612
1,2,N20,0.0
1,2,D43,0.0
1,2,J22,0.02040816326530612
1,2,N64,0.0
1,2,E56,0.0
1,2,B58,0.02040816326530612
1,2,I30,0.06382978723404255
1,2,B07,0.0
1,2,D09,0.02040816326530612
1,2,E74,0.02040816326530612
1,2,H49,0.0
1,2,M70,0.0
1,2,E87,0.0
1,2,J21,0.0
1,2,E65,0.02040816326530612
1,2,E06,0.0
1,2,I15,0.0
1,2,A50,0.0
1,2,B65,0.0
1,2,F83,0.35135135135135137
1,2,F25,0.0
1,2,L00,0.0
1,2,D04,0.0
1,2,I09,0.0
1,2,I95,0.041666666666666664
1,2,K74,0.02040816326530612
1,2,K70,0.02040816326530612
1,2,L53,0.02040816326530612
1,2,B59,0.0
1,2,J61,0.0
1,2,B89,0.02040816326530612
1,2,A32,0.0
1,2,A04,0.0
1,2,B40,0.02040816326530612
1,2,J85,0.0
1,2,G37,0.0
1,2,K77,0.0
1,2,B43,0.0
1,2,B37,0.0
1,2,D36,0.0
1,2,M72,0.02040816326530612
1,2,F03,0.0
1,2,G20,0.041666666666666664
1,2,A90,0.0
1,2,D11,0.0
1,2,D59,0.02040816326530612
1,2,H03,0.02040816326530612
1,2,I78,0.02040816326530612
1,2,C72,0.0
1,2,H90,0.0
1,2,L73,0.0
1,2,M51,0.0
1,2,C71,0.02040816326530612
1,2,B94,0.041666666666666664
1,2,M80,0.0
1,2,J94,0.02040816326530612
1,2,I25,0.02040816326530612
1,2,F43,0.25
1,2,G14,0.02040816326530612
1,2,A91,0.0
1,2,E23,0.0
1,2,G73,0.0
1,2,D44,0.02040816326530612
1,2,D76,0.02040816326530612
1,2,E66,0.08695652173913043
1,2,C24,0.06382978723404255
1,2,N36,0.0
1,2,N75,0.0
1,2,N14,0.0
1,2,H06,0.0
1,2,E07,0.02040816326530612
1,2,J03,0.08695652173913043
1,2,C11,0.041666666666666664
1,2,B39,0.0
1,2,I27,0.0
1,2,L22,0.0
1,2,L25,0.0
1,2,N18,0.0
1,2,F60,0.0
1,2,H42,0.0
1,2,I86,0.02040816326530612
1,2,A79,0.02040816326530612
1,2,A18,0.0
1,2,H59,0.02040816326530612
1,2,J44,0.0
1,2,J62,0.0
1,2,K09,0.02040816326530612
1,2,H10,0.02040816326530612
1,2,D13,0.02040816326530612
1,2,C15,0.02040816326530612
1,2,M14,0.0
1,2,L70,0.0
1,2,M71,0.0
1,2,C17,0.0
1,2,J32,0.16279069767441862
1,2,N72,0.02040816326530612
1,2,F72,0.02040816326530612
1,2,K63,0.0
1,2,E75,0.041666666666666664
1,2,E78,0.0
1,2,E05,0.02040816326530612
1,2,K45,0.02040816326530612
1,2,A69,0.08695652173913043
1,2,A49,0.06382978723404255
1,2,E14,0.0
1,2,I50,0.0
1,2,M85,0.02040816326530612
1,2,C58,0.02040816326530612
1,2,E53,0.041666666666666664
1,2,E24,0.041666666666666664
1,2,E25,0.02040816326530612
1,2,I00,0.0
1,2,M73,0.02040816326530612
1,2,N42,0.0
1,2,H33,0.0
1,2,L86,0.0
1,2,A16,0.02040816326530612
1,2,G31,0.0
1,2,I43,0.02040816326530612
1,2,M15,0.02040816326530612
1,2,M36,0.0
1,2,N51,0.041666666666666664
1,2,B46,0.0
1,2,H53,0.0
1,2,L27,0.02040816326530612
1,2,C82,0.0
1,2,G99,0.0
1,2,B77,0.02040816326530612
1,2,J96,0.08695652173913043
1,2,J99,0.02040816326530612
1,2,E67,0.02040816326530612
1,2,A36,0.02040816326530612
1,2,M95,0.06382978723404255
1,2,G25,0.02040816326530612
1,2,K37,0.0
1,2,C85,0.02040816326530612
1,2,M01,0.02040816326530612
1,2,D12,0.041666666666666664
1,2,H68,0.0
1,2,F01,0.0
1,2,K72,0.0
1,2,H60,0.0
