age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
2,3,1.6712652032191937,1.5082594156265259,2.5947892665863037,46,13,0.2826,0.6957,0.5435
3,4,1.2574565325464522,0.7692976593971252,3.447622537612915,46,21,0.4565,0.5435,0.3043
4,5,1.0470260176807642,0.7540381848812103,2.9752249717712402,46,32,0.6957,0.3043,0.1739
5,6,0.9462478600050274,0.867763340473175,2.9911746978759766,46,38,0.8261,0.1739,0.1087
6,7,0.9100126907229423,0.7581640779972076,2.564894437789917,46,40,0.8696,0.1087,0.0652
7,8,0.8077261685285457,0.6841580271720886,2.087435483932495,46,43,0.9348,0.0652,0.0652
