age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
2,3,25,0.4310884097993735,0.42857142857142855,0.25,46
3,4,25,0.5170578275014583,0.5388257575757576,0.25,46
4,5,25,0.6063920183150074,0.6666666666666666,0.16279069767441862,46
5,6,25,0.6671852463432479,0.7241379310344828,0.35135135135135137,46
6,7,25,0.6499217193602864,0.6666666666666666,0.35135135135135137,46
7,8,25,0.666724906320123,0.6666666666666666,0.35135135135135137,46
