age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.6867845993756504,0.003893504044509807,3,0.6848065168141377,170,156,31,409,31,False,
2,10-19,0.47682445759368836,0.08243714742258625,3,0.6753634182847067,152,133,26,347,26,False,
3,20-29,0.5937803692905733,0.057331337629423745,3,0.6907440439280916,263,248,49,747,49,False,
4,30-39,0.6759640298734949,0.03275202199314319,3,0.5954031161498323,420,406,81,1424,81,False,
5,40-49,0.7427284668793394,0.040362242067325124,3,0.5306685026616651,737,730,146,2045,146,False,
6,50-59,0.7244893095789604,0.04086805328527233,3,0.5031219054671953,945,939,187,2643,187,False,
7,60-69,0.728803127451776,0.007981188927110701,3,0.3947562907542672,1121,1114,222,2696,222,False,
8,70-79,0.7291699547159732,0.020027616109776544,3,0.34755176556253425,1446,1438,287,3014,287,False,0.44154961211135263
