age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,1.1245556059530226,0.8959839940071106,4.269224166870117,131,59,0.4504,0.4885,0.4122
2,3,1.2579781353473662,1.050507664680481,5.287289619445801,131,70,0.5344,0.4122,0.3588
3,4,1.2294934818774095,0.9085888266563416,5.649422645568848,131,81,0.6183,0.3588,0.2748
4,5,1.0110644627642889,0.8746007084846497,2.6877832412719727,131,93,0.7099,0.2748,0.2366
5,6,0.9177731907728947,0.7351223826408386,2.2631373405456543,131,99,0.7557,0.2366,0.2061
6,7,0.8979494755084698,0.7353526949882507,2.262151002883911,131,104,0.7939,0.2061,0.1679
7,8,0.8655940214240992,0.7158442735671997,1.8991035223007202,131,108,0.8244,0.1679,0.1374
