node,mean_drift,std_drift,n_transitions,chronic
H54,0.9106928259134293,1.0597152336469688,7,True
F84,0.9064970442226955,1.6655527360963547,7,False
I30,0.8816485575267247,1.032512402014348,7,False
E06,0.8781672237174851,1.0321966656196182,7,True
G95,0.8627707500542913,1.3666731187222563,7,False
M45,0.8583242148160934,1.0357980312942656,7,True
E72,0.8430460148624012,0.9953582685469167,7,False
G30,0.8376794191343444,1.313963123583935,7,False
B00,0.8239135688969067,1.3202607396460342,7,False
F98,0.8232839022363935,1.545899504231687,7,False
F83,0.8183223796742303,1.5713410863454955,7,False
I62,0.8084924444556236,0.9543725995493934,7,False
F54,0.8076778863157544,1.2568205187365338,7,False
G61,0.80760807543993,0.9406413004151988,7,True
H17,0.807358288339206,1.455064219617821,7,True
F90,0.8068804645112583,1.5916202426455759,7,False
D44,0.804653423173087,0.9271368086865198,7,False
F91,0.8040763767702239,1.5733113670819352,7,False
J95,0.8035913721791336,0.9308602403251189,7,False
N30,0.8031543557132993,1.281797518545943,7,False
L27,0.8025770251240049,0.986295793667081,7,False
F81,0.800652051610606,1.5854695675619073,7,False
H18,0.8002309416021619,1.4065855987320166,7,True
N99,0.7959215311067445,1.2691465150781094,7,False
F92,0.7952563507216317,1.562281798654565,7,False
J41,0.7909408030765397,0.9129040620511867,7,True
H44,0.7835895227534431,1.397555153472165,7,True
D47,0.7826049870678357,0.9143248051340652,7,False
L89,0.7799197052206311,1.2144462870750956,7,False
F22,0.7758339473179409,1.2035900116394185,7,False
F00,0.7729332851512092,1.2455502763814374,7,True
N03,0.7716914245060512,1.1952747542532907,7,False
L23,0.765102641923087,0.9122020859908799,7,False
K75,0.7551920829074723,0.8726272510181207,7,True
H11,0.7482384900961604,1.318056060371919,7,False
D29,0.743987686932087,1.198439074388882,7,False
F93,0.7425006542887006,1.4960854150067517,7,False
D61,0.7345490774938038,0.8784589475729158,7,True
M46,0.730782793036529,0.8488834555617424,7,True
J91,0.7257954563413348,1.128481641914059,7,False
D34,0.7182005058441844,1.102048403309346,7,False
L90,0.7176835334726742,1.7057866603271457,7,False
I06,0.7169532243694577,1.1029361870048946,7,False
F01,0.7076846222792353,1.1063948533871115,7,False
J47,0.7061348642621722,1.1138213380341497,7,True
H74,0.68360603547522,1.622785146738835,7,False
I08,0.6819796743137496,1.0597825950209416,7,False
K05,0.6742484761135918,1.5948216956444765,7,False
J39,0.6702056245080062,1.5940838050224895,7,False
K10,0.6465096388544355,1.526512896125128,7,False
H21,0.6455448833959443,1.5217896783964822,7,True
D31,0.6318289371473449,1.4808153277609373,7,False
G83,0.6292442125933511,0.9718630668574509,7,False
L85,0.627985272024359,0.9706437727625304,7,False
L08,0.626483111509255,0.9513173364856146,7,False
H68,0.6248432323336601,1.4623683294957341,7,False
H69,0.6231809386185237,1.456497734800722,7,False
N12,0.622514834361417,1.4603517700687987,7,False
H61,0.6182562794004168,1.4484281232472624,7,False
F09,0.6181759727852685,0.9449436647436953,7,False
M31,0.6037376214350972,0.9267055928271559,7,True
L01,0.6014786415866443,1.412932637659976,7,False
H70,0.6004583580153329,1.4070216012245438,7,False
F89,0.5940870828926562,1.3910850604943301,7,False
J05,0.5886204141591277,1.3800191103146393,7,False
E61,0.5876503405826432,0.900525611669764,7,False
D32,0.5829503280775887,0.9085382305133396,7,False
F82,0.5794850343040058,1.3486386483079036,7,False
F80,0.5769379064440727,1.3457769773676198,7,False
L04,0.5761230960488319,1.3343150095376417,7,False
J46,0.5712188258767127,1.320469734118706,7,True
E84,0.5613630956837109,1.3009749630504568,7,False
J31,0.5566600146038191,1.2907772753067353,7,False
H66,0.54786404594779,1.2681740817825053,7,False
H71,0.5462877782327789,1.2536157030584496,7,False
B97,0.5424095189997128,1.2507356139253105,7,False
B09,0.5416881793311663,1.2468012447679861,7,False
J00,0.5414801772151674,1.256034360210626,7,False
H60,0.5412671810814312,1.2555157535149442,7,False
D45,0.5359989351459912,0.819729745855922,7,False
E53,0.5344335915786879,0.7984322403075625,7,False
B34,0.5339066657636847,1.2306357727898574,7,False
F50,0.5330267910446439,1.2258418574622876,7,False
J02,0.5328232411827359,1.2290654430716335,7,False
G70,0.5317334458231926,0.7936807331809315,7,False
H92,0.5304689886314529,1.2233773783223054,7,False
J21,0.5289504102298191,1.2141929839445185,7,False
H73,0.525541132049901,1.2150040633053962,7,False
L22,0.5218702597277505,1.1953542852151766,7,False
J12,0.5181810925049442,1.1918327005934846,7,False
L50,0.5180866643786429,1.187319737155613,7,False
B08,0.5155401464019502,1.1775236718870241,7,False
J11,0.5149740566100393,1.168212141479197,7,False
A02,0.5120398583156721,1.1587450409275553,7,False
J10,0.5094225044761385,1.154059862682821,7,False
F02,0.5037485637835093,1.145775123534042,7,False
E01,0.4877471870609692,0.7170633377237684,7,True
D46,0.460520690040929,1.0228063690225775,7,False
C90,0.4273563772439956,0.94876623903665,7,False
G90,0.3680901814784322,0.7760773827910771,7,False
L71,0.3604359307459422,0.7669474962208104,7,False
L29,0.3506411835551262,0.7392881681982426,7,False
G50,0.35050968719380243,0.7357813942994843,7,True
E46,0.34368157599653515,0.7183924223017429,7,False
D51,0.34274005091616083,0.7261395773406847,7,True
D36,0.31108919105359484,0.6399063167230987,7,False
N02,0.07624428293534681,0.0029511955158516524,7,False
L74,0.07561998388596937,0.0035184044587415427,7,False
D15,0.07555613453899106,0.003990949854416484,7,False
A99,0.07542015612125394,0.003648025198752728,7,False
N84,0.07540989986487792,0.0061012565701437545,7,True
J61,0.0752582496830395,0.003726788451487298,7,False
A35,0.07504393798964361,0.0044530894048291384,7,False
E67,0.07503951979534963,0.0029848375119458327,7,False
A92,0.07474423093455174,0.002859144035140658,7,False
G02,0.07470824463026861,0.0038407385811399636,7,False
F04,0.07462523771183828,0.0019443847847549346,7,False
L11,0.07453817022698261,0.0019432670584464524,7,False
A57,0.0744496041110583,0.00636995212040422,7,False
B30,0.07442310133150641,0.0031796556435834664,7,False
G11,0.07436497615916385,0.0038449070558679473,7,False
C04,0.07434709689446853,0.0025251568733622985,7,False
D02,0.07431459001132415,0.0014484524821967038,7,False
C31,0.0742615950959069,0.0055367517874013545,7,False
M88,0.07415748600448878,0.005918211347552172,7,False
M89,0.0741438099316188,0.0034583179080068483,7,False
C84,0.07411872701985492,0.001962086812085889,7,False
M12,0.07409503098045071,0.004477795552702206,7,True
N81,0.07408389449119564,0.0045215283695757,7,True
B42,0.07407917933804643,0.005808788675892692,7,False
B78,0.07406044219221385,0.0028117242234561813,7,False
L45,0.0740180324230875,0.0029538285679980795,7,False
D71,0.07400689806256973,0.006426447254982301,7,False
C93,0.07395102190119875,0.002788706405448465,7,False
G00,0.07384314494473589,0.003340395243155184,7,False
C72,0.07384145792041504,0.0031754330288298245,7,False
C74,0.07383121443646291,0.005153533551979335,7,False
C57,0.07381585453237802,0.004518643509562321,7,False
B36,0.07381022827965868,0.0042503960949171775,7,False
F52,0.07380867110831392,0.004746037716228568,7,True
N15,0.0738076195120811,0.004343234933547837,7,False
B15,0.07380028069019313,0.00635717278041399,7,False
B39,0.07376810801880697,0.00241834980379382,7,False
D83,0.07370076328516004,0.003006614562122553,7,False
C46,0.07365598742450981,0.0041041681061813415,7,False
D58,0.07361809164285657,0.003324561661614463,7,True
B44,0.07360688064779551,0.0026026279373838786,7,False
A98,0.07360165353332242,0.002737267078454394,7,False
I23,0.07359210295336581,0.0027348796923680353,7,True
H67,0.07358025759458538,0.002294792876322168,7,False
G60,0.07357805541583463,0.0020418358761599737,7,True
L67,0.07357055906738551,0.0027670356468751404,7,False
F88,0.07356552779674523,0.001853486754489108,7,False
F39,0.07355903621230804,0.0031952270000499207,7,False
A75,0.0735564976930618,0.002978303092440414,7,False
B83,0.07355159946850363,0.004000376273212139,7,False
K28,0.07354491416897088,0.005261789231799059,7,True
D77,0.07354241822447093,0.003687568640384632,7,False
G37,0.07353499425309042,0.004329213428770444,7,False
D01,0.0735325632350785,0.0037836983625073595,7,False
B26,0.07351893293006076,0.003320218048217818,7,False
A96,0.07349880678313114,0.004360018372516047,7,False
H04,0.07348345858710148,0.003290932003822257,7,False
E31,0.07347259564059118,0.004347387082923548,7,False
L94,0.07341519636767248,0.0028441581470994045,7,False
F78,0.0734123023492949,0.004075182610503999,7,False
N27,0.07341142318078445,0.005085528194203082,7,False
E60,0.07341057062149044,0.0023315523971312465,7,False
I01,0.07339149926389962,0.002739867743760532,7,False
G52,0.07338889794690265,0.002756765389842601,7,True
J63,0.07338335365056985,0.003764882120120041,7,False
