age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,1.1369700578221105,0.9922971129417419,2.796412944793701,131,57,0.4351,0.4504,0.4809
2,3,1.7519815006563741,1.4173094034194946,3.20070481300354,131,62,0.4733,0.4809,0.374
3,4,1.3711684077978135,1.2022056579589844,2.694474697113037,131,80,0.6107,0.374,0.2672
4,5,1.1065714544371554,1.081467628479004,2.1939988136291504,131,95,0.7252,0.2672,0.2137
5,6,0.974926888057501,0.8887930512428284,1.7332372665405273,131,101,0.771,0.2137,0.1679
6,7,0.8686553362859498,0.8113334774971008,1.9735777378082275,131,109,0.8321,0.1679,0.1527
7,8,0.8121853632586343,0.7553066611289978,1.6761411428451538,131,105,0.8015,0.1527,0.1908
