age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,1.8370580531301952,1.797169029712677,3.272949695587158,1080,42,0.0389,0.8972,0.8991
2,3,2.4017347077305398,2.135763168334961,4.274125099182129,1080,89,0.0824,0.8991,0.8593
3,4,2.374182846344693,2.1079342365264893,5.307353973388672,1080,142,0.1315,0.8593,0.8148
4,5,2.5831007802105965,2.4256170988082886,5.364521503448486,1080,188,0.1741,0.8148,0.7278
5,6,2.3608157513766272,2.3021016120910645,6.038015842437744,1080,271,0.2509,0.7278,0.6917
6,7,2.202914732230174,2.1328089237213135,5.3599162101745605,1080,308,0.2852,0.6917,0.663
7,8,2.2440211313111442,2.0887084007263184,4.687103271484375,1080,350,0.3241,0.663,0.6444
