node,mean_drift,std_drift,n_transitions,chronic
J40,1.156642229429313,1.029771299468786,7,True
H25,1.1491137562053544,1.133587694089339,7,True
N30,1.148248314857483,0.14838002742223272,7,False
K56,1.1410916617938451,0.134895267338303,7,False
E13,1.1343981549143791,1.0201772037911196,7,True
N10,1.1297370621136256,0.15343269726440428,7,False
L02,1.1287861434476716,1.028491967149494,7,False
K59,1.1249115467071533,0.20089325575183,7,False
B99,1.123416627092021,1.1456698531353253,7,False
I50,1.119778343609401,1.0477819965512236,7,True
G62,1.1177253286753381,0.9975158118001362,7,True
M76,1.1152210693274225,1.3082478824437564,7,True
J22,1.1146575122007303,1.14814739974607,7,False
L40,1.1122800164989062,0.9954486657016857,7,True
C21,1.1049239837697573,1.310573211559472,7,False
F00,1.0979877508112363,1.763286964578789,7,True
I27,1.0976859192763055,0.995163497446678,7,False
D44,1.0963644587567873,1.2849187027605415,7,False
I44,1.0963556383337294,1.0075726587796034,7,True
H80,1.0935042851737566,1.7419995083203783,7,False
J43,1.091354142342295,0.9936474473754507,7,True
G30,1.089877907718931,1.7507985024350106,7,False
B00,1.0889929948108537,1.102709918449478,7,False
G40,1.0889625208718436,0.23156211660457507,7,False
I20,1.0845778765422958,0.9708973692897414,7,True
D53,1.0767732486128807,1.2596846041274623,7,True
J02,1.0732583643070288,1.2678958641845623,7,False
H36,1.0721593829137939,0.992651301825935,7,True
L97,1.0710235408374242,1.2591214359809748,7,False
N91,1.0632083011525018,1.6852621527814842,7,True
G45,1.0631563876356398,0.9423039827157581,7,True
M18,1.0609876747642244,1.274775337073981,7,True
C20,1.053565753357751,1.252946299384692,7,False
M32,1.0519898842488016,1.2298004680102437,7,True
C25,1.0518871460642134,1.227615469109737,7,False
G41,1.048152472291674,1.39617015323732,7,False
D32,1.0473912102835519,1.2456077330892543,7,False
I74,1.0407948994210787,1.2081125357802611,7,False
H10,1.0402017193181174,1.2897898084835144,7,False
E87,1.03890860080719,0.24429623407150475,7,False
H35,1.0380268288510186,0.9931142977092354,7,True
J31,1.0365015619567461,1.3827799450039355,7,False
C19,1.035571620932647,1.2341001172384098,7,False
I77,1.0287809744477272,1.1977013748721446,7,False
I11,1.0196125906492983,0.9188225189312913,7,True
D26,1.0146479702421598,1.6113486952296339,7,False
M70,1.0101166420749255,1.1831888332522948,7,True
K21,1.0080585394586836,0.17778341012770177,7,True
E01,1.007680068058627,1.1686678158154018,7,True
A49,1.0071092982377325,1.1672373673838794,7,False
E88,0.9958603616271701,0.9023743946744878,7,False
N89,0.995126873254776,1.5830944075313502,7,True
J04,0.991203209651368,1.2421867632657213,7,False
J84,0.9854366161993572,1.1616994257460205,7,False
C48,0.9818120715873582,1.162408497691814,7,False
I51,0.9807370113474982,0.9252805441093084,7,False
M80,0.9771482508097377,1.146470918955482,7,True
L27,0.9654495077473777,1.1296390388138196,7,False
I31,0.961946923817907,1.116822056817671,7,False
I05,0.9611271247267723,1.1196333798295108,7,False
N26,0.9604222412620272,1.1137890832682438,7,False
N72,0.9600599450724465,1.5128168317486803,7,False
D47,0.9594370382172721,1.1146743234061378,7,False
G58,0.9560934911881175,1.1103884867227987,7,True
H34,0.9556741288730076,1.1433061237253213,7,True
J45,0.944465696811676,0.12566588672092027,7,True
I36,0.9382115964378629,1.0960926977456793,7,True
J18,0.935609153338841,0.19160309803588138,7,False
F91,0.9286569995539529,1.4652857302305198,7,False
I24,0.9248311626059669,1.0750116714466882,7,True
F93,0.924344862146037,1.4576060533739439,7,False
F81,0.9237754078848022,1.4545839495703439,7,False
F92,0.9232473948172161,1.4527210164424453,7,False
I45,0.923107385635376,1.0678887921164884,7,True
F90,0.9225221765892846,1.4491926359494525,7,False
N39,0.9165218472480774,0.2837926586224282,7,True
H04,0.9112086668610573,1.4688024714208854,7,False
L23,0.9068381126437869,1.047852987746592,7,False
J41,0.9031491684062141,1.0480330512604574,7,True
H61,0.8996852625693593,1.4895783595175967,7,False
I07,0.8984761089086533,1.0627687339826823,7,False
D72,0.8965436358536992,1.0368382783585057,7,False
I71,0.8933897837996483,1.0345560210789086,7,True
J42,0.8922513659511294,1.034639316765952,7,True
H43,0.8849627418177468,1.0940470796389994,7,True
E12,0.8812670335173607,1.0201397989976027,7,True
C80,0.8793690694229943,1.0530035189837952,7,False
D86,0.8743570585336004,1.0066897454977273,7,False
I88,0.8742059330855098,1.5397051583051313,7,False
M15,0.8709441072174481,1.0152884020923734,7,True
K75,0.8659086269991738,1.0092639499239857,7,True
H11,0.8652885843600545,1.40093688939204,7,False
E07,0.8583388882023948,1.0059453712396393,7,True
H65,0.858170319880758,1.4223012022049535,7,False
H47,0.8548894066895757,1.3763105828084912,7,True
C57,0.840901680290699,1.3144850089667102,7,False
H18,0.840832959328379,1.3661663641666622,7,True
G63,0.828735742185797,0.9717752936654492,7,True
B17,0.8282000965305737,1.296479700780189,7,False
H44,0.8268481141754559,1.3477091293330696,7,True
F14,0.81885412974017,1.2763965900519514,7,False
D75,0.8156536838838032,0.9540671430282535,7,False
F98,0.8073733512844358,1.2787162219685435,7,False
H27,0.8069159665278026,1.320406028956218,7,True
J11,0.8011395771588598,1.269479609376233,7,False
H54,0.7858654388359615,1.239342788333573,7,True
K90,0.7831488677433559,1.2152028095689973,7,False
F55,0.7814602372901779,1.2113904846646963,7,False
L20,0.7767074661595481,1.1251682475792204,7,False
B27,0.768880983548505,1.3832870714093404,7,False
F03,0.7510926329663822,1.164243614621012,7,False
B34,0.7489354370960167,1.1823640108143316,7,False
G95,0.7486077185188021,1.1580933651656053,7,False
I46,0.7440910286137036,1.1491309216287435,7,True
D51,0.7344934589096478,1.1375876513152512,7,True
L89,0.7305198258587292,1.1251865447737555,7,False
F83,0.7263460755348206,1.273628589008143,7,False
G21,0.7257419611726489,1.1173435000771186,7,True
I79,0.7236634737678936,1.108359507581864,7,False
C16,0.7227646069867271,1.119184758657074,7,False
G20,0.71519664142813,1.1056820282615445,7,True
C22,0.7131611183285713,1.1062271620846467,7,False
I66,0.7073109426668712,1.0860645410526042,7,True
G46,0.7060187629290989,1.0875378262750999,7,False
K55,0.7036078582916941,1.0761466566017284,7,False
M46,0.6943870005863053,1.067579555855047,7,True
J95,0.6938674343483788,1.0690492633557638,7,False
F01,0.6873655085052762,1.0478698293064248,7,False
M10,0.6846935451030731,1.044859816193561,7,True
G53,0.6830722253237452,1.6228035617058727,7,True
J91,0.677137262054852,1.035451011077233,7,False
M31,0.6714571927274976,1.0287923074644705,7,True
I97,0.6712827033230236,1.0313146052246165,7,False
F05,0.6625340964112963,1.008394496414395,7,False
