age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
2,3,25,0.39970664078250845,0.3888888888888889,0.28205128205128205,46
3,4,25,0.43932544609507673,0.5151515151515151,0.16279069767441862,46
4,5,25,0.5623018442196424,0.6129032258064516,0.21951219512195122,46
5,6,25,0.6652349506613716,0.6954022988505747,0.21951219512195122,46
6,7,25,0.6201502875132675,0.6129032258064516,0.25,46
7,8,25,0.6356211476783517,0.6397849462365591,0.21951219512195122,46
