age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,,6,0,0,0,0,False,
3,20-29,,,0,-0.13025210084033612,35,30,0,0,0,False,
4,30-39,0.663265306122449,0.022043335708870244,3,0.48069651867120217,78,71,14,136,14,False,
5,40-49,0.5937376139516449,0.02864185773307917,3,0.3024487592178733,152,147,29,254,29,False,
6,50-59,0.6872114496768237,0.09414604228032306,3,0.4656161404035101,200,192,38,385,38,False,
7,60-69,0.7319302721088435,0.07803941295063635,3,0.30644974003016995,285,282,56,422,56,False,
8,70-79,0.7646152769026114,0.025644564353051243,3,0.4524075604415979,346,346,69,503,69,False,0.3978155849611426
