age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
2,3,1.5150355762905545,1.3183643817901611,2.238262176513672,46,9,0.1957,0.8043,0.5652
3,4,1.1744317799806594,0.6131733953952789,5.812799453735352,46,20,0.4348,0.5652,0.3478
4,5,0.9743628193934758,0.6524910926818848,4.3103928565979,46,30,0.6522,0.3478,0.1304
5,6,0.7037654958665371,0.5021572262048721,2.012540102005005,46,40,0.8696,0.1304,0.0435
6,7,0.7784276261579158,0.5261967778205872,3.022538900375366,46,43,0.9348,0.0435,0.0435
7,8,0.6825267740271308,0.5188336670398712,2.61662220954895,46,44,0.9565,0.0435,0.0435
