age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,,6,0,0,0,0,False,
3,20-29,,,0,0.21792717086834737,35,30,0,0,0,False,
4,30-39,0.6666666666666666,0.06899817270442443,3,0.47260334602106746,78,71,14,136,14,False,
5,40-49,0.6317875544986128,0.019279249317503456,3,0.3515879687532036,152,147,29,254,29,False,
6,50-59,0.6879039704524469,0.04965051461216665,3,0.4464486612165305,200,192,38,385,38,False,
7,60-69,0.7233205782312925,0.05278769348527462,3,0.3036141767794844,285,282,56,422,56,False,
8,70-79,0.7692361548694252,0.02754878886982751,3,0.5129249887558094,346,346,69,503,69,False,0.3694601974375131
