age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
2,3,25,0.434274789413788,0.42857142857142855,0.19047619047619047,46
3,4,25,0.512238912751652,0.5151515151515151,0.19047619047619047,46
4,5,25,0.6169895152254395,0.6666666666666666,0.28205128205128205,46
5,6,25,0.6827604179949429,0.7241379310344828,0.28205128205128205,46
6,7,25,0.6414749709748631,0.6666666666666666,0.28205128205128205,46
7,8,25,0.5687120404122672,0.5625,0.3888888888888889,46
