age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
2,3,1.6098256243599787,1.4734585285186768,2.2791504859924316,46,9,0.1957,0.8043,0.5652
3,4,1.1310856983065605,0.629930317401886,5.881174564361572,46,20,0.4348,0.5652,0.3478
4,5,0.9033700416485468,0.5846438109874725,4.4601521492004395,46,30,0.6522,0.3478,0.1304
5,6,0.5935107178986072,0.43342094123363495,1.6688752174377441,46,40,0.8696,0.1304,0.0435
6,7,0.6383044605338296,0.4785654544830322,1.6821242570877075,46,43,0.9348,0.0435,0.0435
7,8,0.5019056471911344,0.40635204315185547,1.8480082750320435,46,44,0.9565,0.0435,0.0435
