age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.2021451049431115,0.16279069767441862,0.0,131
2,3,25,0.23694654083775352,0.21951219512195122,0.0,131
3,4,25,0.2730469772103446,0.28205128205128205,0.0,131
4,5,25,0.35643770855442947,0.3888888888888889,0.0,131
5,6,25,0.36265551910382055,0.3888888888888889,0.02040816326530612,131
6,7,25,0.3564703657858818,0.3888888888888889,0.02040816326530612,131
7,8,25,0.32948187584597594,0.35135135135135137,0.02040816326530612,131
