age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.599780701754386,0.06736378945507743,3,0.6372879898704101,425,383,76,1316,76,False,
2,10-19,0.482962962962963,0.014665918424609879,3,0.5883394680186124,120,76,15,195,15,False,
3,20-29,0.6132668802658122,0.01524387214194829,3,0.7261068908593641,312,267,53,834,53,False,
4,30-39,0.6539382482671706,0.043610126688882644,3,0.7318012301913683,631,576,115,3379,115,False,
5,40-49,0.6607443959531839,0.020665997875637408,3,0.7785638341414292,1489,1424,284,13496,284,False,
6,50-59,0.6495830488495183,0.030921067483570867,3,0.7331337944020963,2456,2393,478,23455,478,False,
7,60-69,0.6857839926093895,0.004572893474850474,3,0.707187720106044,3224,3152,630,29331,630,False,
8,70-79,0.691788484366648,0.019188320675117512,3,0.6521379776822193,3663,3595,719,33787,719,False,0.48399976013664475
