age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.019064314371366894,0.0,0.0,1080
2,3,25,0.023744835626651473,0.0,0.0,1080
3,4,25,0.05505951580560148,0.0,0.0,1080
4,5,25,0.07065018464282438,0.02040816326530612,0.0,1080
5,6,25,0.10861308525334387,0.02040816326530612,0.0,1080
6,7,25,0.12800591614165596,0.02040816326530612,0.0,1080
7,8,25,0.1417282680298159,0.02040816326530612,0.0,1080
