age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,1.3030771581750167,1.144705057144165,3.50253963470459,131,57,0.4351,0.4504,0.4809
2,3,1.7817341550703971,1.5165988206863403,3.9037117958068848,131,62,0.4733,0.4809,0.374
3,4,1.3849038727581502,1.2290652990341187,2.7896535396575928,131,80,0.6107,0.374,0.2672
4,5,1.1102479978611595,1.061949372291565,2.4602959156036377,131,95,0.7252,0.2672,0.2137
5,6,0.9311216898483805,0.87544846534729,1.6701302528381348,131,101,0.771,0.2137,0.1679
6,7,0.8170397557796688,0.732954740524292,1.731696367263794,131,109,0.8321,0.1679,0.1527
7,8,0.7361200338318235,0.6830279231071472,1.561642050743103,131,105,0.8015,0.1527,0.1908
