age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,1.466764080322395,1.2307380437850952,4.273748874664307,131,59,0.4504,0.4885,0.4122
2,3,1.6719549928392683,1.5058879256248474,4.207789897918701,131,70,0.5344,0.4122,0.3588
3,4,1.4792469806141324,1.2037640810012817,4.812911510467529,131,81,0.6183,0.3588,0.2748
4,5,1.22535137816142,1.1212968826293945,3.3124310970306396,131,93,0.7099,0.2748,0.2366
5,6,1.0517798698309697,0.9069381356239319,2.746889352798462,131,99,0.7557,0.2366,0.2061
6,7,1.0121139540122106,0.8377264142036438,3.1162686347961426,131,104,0.7939,0.2061,0.1679
7,8,0.9750765951143371,0.9014441072940826,2.171050548553467,131,108,0.8244,0.1679,0.1374
