age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.664723032069971,0.025717115697046898,3,0.3452369837169564,253,246,49,643,49,False,
2,10-19,0.5236625514403291,0.02809979482252605,3,0.5116389173834136,115,92,18,223,18,False,
3,20-29,0.5527263374485597,0.05496056752304555,3,0.5548456323464859,203,183,36,509,36,False,
4,30-39,0.6249421411095682,0.07378569744544779,3,0.5181537459747368,373,357,71,1291,71,False,
5,40-49,0.6936957006014701,0.03426105864778551,3,0.486906266207832,680,674,134,2154,134,False,
6,50-59,0.684913241518788,0.02233089198567137,3,0.4183369228528995,974,969,193,2701,193,False,
7,60-69,0.7102503076529051,0.028654297750343,3,0.4176394739671662,1162,1155,231,2855,231,False,
8,70-79,0.7138773600260416,0.025306419386573832,3,0.43016575056462214,1290,1283,256,2674,256,False,0.399810791015625
