age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,1.0752931425445957,0.8907126784324646,2.945777654647827,131,57,0.4351,0.4504,0.4809
2,3,1.7274085965848738,1.397947371006012,3.24946928024292,131,62,0.4733,0.4809,0.374
3,4,1.3401749908924103,1.1865906119346619,2.611536741256714,131,80,0.6107,0.374,0.2672
4,5,1.0766403191968015,1.0237478017807007,2.304227352142334,131,95,0.7252,0.2672,0.2137
5,6,0.9646379558166654,0.8844766616821289,1.770342230796814,131,101,0.771,0.2137,0.1679
6,7,0.8942991016654793,0.8374300599098206,1.9440112113952637,131,109,0.8321,0.1679,0.1527
7,8,0.7828157972721826,0.7185404300689697,1.6300573348999023,131,105,0.8015,0.1527,0.1908
