age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,,6,0,0,0,0,False,
3,20-29,,,0,0.40504201680672275,35,30,0,0,0,False,
4,30-39,0.7142857142857143,0.043292251909380484,3,0.5183044803297967,78,71,14,136,14,False,
5,40-49,0.6841062227506937,0.046614951812886746,3,0.43014236018562174,152,147,29,254,29,False,
6,50-59,0.7444598337950138,0.021906728373256256,3,0.5035910897772444,200,192,38,385,38,False,
7,60-69,0.7703018707482993,0.03955652849628379,3,0.3572509032850026,285,282,56,422,56,False,
8,70-79,0.7851991878456905,0.019868734158365695,3,0.5302183726813611,346,346,69,503,69,False,0.403276622558286
