age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.6239035087719299,0.05086637250390813,3,0.6626846539838365,425,383,76,1316,76,False,
2,10-19,0.4711111111111111,0.038232556742411675,3,0.6203069657615111,120,76,15,195,15,False,
3,20-29,0.6164708674498636,0.02075267804789289,3,0.6914376522668849,312,267,53,834,53,False,
4,30-39,0.650611216131065,0.05587577110604262,3,0.7353446455915913,631,576,115,3379,115,False,
5,40-49,0.693657839053098,0.038550996959565424,3,0.7761920933929716,1489,1424,284,13496,284,False,
6,50-59,0.6910899669123439,0.019980089368508334,3,0.7337532303532689,2456,2393,478,23455,478,False,
7,60-69,0.7328630217519105,0.01295552366866338,3,0.6968885474814689,3224,3152,630,29331,630,False,
8,70-79,0.73638243503862,0.006470779140876774,3,0.625021715634858,3663,3595,719,33787,719,False,0.5338275034286919
