age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.5066550925925927,0.06349707555078604,3,0.7345639035528303,278,240,48,785,48,False,
2,10-19,0.45653817082388515,0.11939205592540676,3,0.6138641715793965,156,105,21,382,21,False,
3,20-29,0.6547926840946089,0.08320178931200488,3,0.6517000699064103,347,297,59,1041,59,False,
4,30-39,0.663934204474745,0.039753834223351416,3,0.6957902978366856,607,559,111,2680,111,False,
5,40-49,0.6752259685990705,0.0015712852946889772,3,0.7369067322649061,1352,1287,257,11008,257,False,
6,50-59,0.6890992767915846,0.016774248290960584,3,0.7345276649913942,2009,1951,390,21563,390,False,
7,60-69,0.6831720894083685,0.013600834902111248,3,0.7081469533150855,2642,2570,514,29673,514,False,
8,70-79,0.6985119105019821,0.013356717615580431,3,0.6286294526488483,4181,4105,821,37797,821,False,0.5007469872010752
